name,pos,madden_ovr
mcleod_bethel-thompson,QB,64
jared_allen,RE,89
everson_griffen,RE,78
george_johnson,RE,66
brandon_fusco,RG,76
seth_olsen,RG,66
travis_bond,RG,66
gerald_hodges,ROLB,70
larry_dean,ROLB,62
phil_loadholt,RT,86
brandon_keith,RT,74
mistral_raymond,SS,76
robert_blanton,SS,71
kyle_rudolph,TE,86
john_carlson,TE,81
rhett_ellison,TE,80
cullen_loeffler,TE,67
greg_jennings,WR,88
jerome_simpson,WR,74
cordarrelle_patterson,WR,73
jarius_wright,WR,68
stephen_burton,WR,66
greg_childs,WR,65
joe_webb,WR,64
