name,pos,madden_ovr
eugene_amano,C,73
kevin_matthews,C,66
jason_mccourty,CB,83
alterraun_verner,CB,81
tommie_campbell,CB,69
ryan_mouton,CB,68
coty_sensabaugh,CB,67
terrence_wheatley,CB,63
chris_hawkins,CB,60
jurrell_casey,DT,82
karl_klug,DT,79
shaun_smith,DT,76
senderrick_marks,DT,74
leger_douzable,DT,72
mike_martin,DT,66
zach_clayton,DT,64
lamar_divens,DT,63
dajohn_harris,DT,60
quinn_johnson,RB,63
michael_griffin,FS,89
markelle_martin,FS,68
robert_johnson,FS,66
chris_johnson,RB,90
javon_ringer,RB,73
jamie_harper,RB,65
herb_donaldson,RB,61
darius_reynaud,RB,61
rob_bironas,K,96
derrick_morgan,LE,74
malcolm_sheppard,LE,66
pannel_egboh,LE,64
scott_solomon,LE,62
steve_hutchinson,LG,88
kyle_devan,LG,73
ryan_durand,LG,70
akeem_ayers,LOLB,78
zac_diles,LOLB,71
patrick_bailey,LOLB,66
michael_roos,LT,91
byron_stingily,LT,62
colin_mccarthy,MLB,76
tim_shaw,MLB,62
kevin_malast,MLB,57
brett_kern,P,68
matt_hasselbeck,QB,85
jake_locker,QB,75
rusty_smith,QB,61
kamerion_wimbley,RE,88
dave_ball,RE,78
keyunta_dawson,RE,67
leroy_harris,RG,86
fernando_velasco,RG,68
george_bias,RG,61
will_witherspoon,ROLB,83
gerald_mcrath,ROLB,72
zach_brown,ROLB,65
david_stewart,RT,93
troy_kropog,RT,75
michael_otto,RT,65
jordan_babineaux,SS,80
al_afalava,SS,73
jared_cook,TE,82
craig_stevens,TE,72
taylor_thompson,TE,62
cameron_graham,TE,56
beau_brinkley,TE,50
kenny_britt,WR,88
nate_washington,WR,83
kendall_wright,WR,74
lavelle_hawkins,WR,72
damian_williams,WR,72
marc_mariani,WR,69
oj_murdock,WR,56
james_kirkendoll,WR,53
john_sullivan,C,91
quentin_saulsberry,C,64
antoine_winfield,CB,90
chris_carr,CB,75
zack_bowman,CB,74
chris_cook,CB,74
josh_robinson,CB,69
brandon_burton,CB,66
marcus_sherels,CB,65
reggie_jones,CB,63
kevin_williams,DT,94
letroy_guion,DT,69
trevor_guyton,DT,66
fred_evans,DT,65
tydreke_powell,DT,60
jerome_felton,RB,75
rhett_ellison,RB,64
ryan_dimperio,RB,58
matt_asiata,RB,57
harrison_smith,FS,75
mistral_raymond,FS,68
andrew_sendejo,FS,61
adrian_peterson,RB,97
toby_gerhart,RB,75
lex_hilliard,RB,64
jordan_todman,RB,62
blair_walsh,K,66
brian_robison,LE,86
christian_ballard,LE,72
daundre_reed,LE,58
nick_reed,LE,58
charlie_johnson,LG,81
joe_berger,LG,77
brandon_fusco,LG,70
chad_greenway,LOLB,88
larry_dean,LOLB,49
matt_kalil,LT,80
demarcus_love,LT,63
jasper_brinkley,MLB,72
marvin_mitchell,MLB,66
audie_cole,MLB,63
tyrone_mckenzie,MLB,62
chris_kluwe,P,86
christian_ponder,QB,75
sage_rosenfels,QB,70
joe_webb,QB,67
jared_allen,RE,98
everson_griffen,RE,72
geoff_schwartz,RG,78
chris_degeare,RG,70
erin_henderson,ROLB,81
tyler_nielsen,ROLB,64
solomon_elimimian,ROLB,63
phil_loadholt,RT,82
patrick_brown,RT,65
levi_horn,RT,61
jamarca_sanford,SS,75
robert_blanton,SS,72
eric_frampton,SS,63
john_carlson,TE,79
kyle_rudolph,TE,79
cullen_loeffler,TE,64
allen_reisner,TE,64
mickey_shuler,TE,59
percy_harvin,WR,87
jerome_simpson,WR,80
michael_jenkins,WR,77
devin_aromashodu,WR,71
greg_childs,WR,66
stephen_burton,WR,65
jarius_wright,WR,64
emmanuel_arceneaux,WR,60
bryan_walters,WR,58
kerry_taylor,WR,57
